DATA_YM,AREA_ID,AREA_NM,DIST_CD,DIST_NM,TOTAL_BIDG,FAC_NEIGH_1,FAC_NEIGH_2,FAC_CULT_MTG,FAC_RELG,FAC_RETAIL,FAC_MEDI,FAC_YOSE,FAC_TRAIN,FAC_SPORT,FAC_STAY,FAC_LEISURE,TOTAL_GAS,CMRC_GAS,TOTAL_ELEC
202405,9920,평택역_2,41220,평택시,532.0,76.0,50.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,16.0,1.0,65645,56655,277.018
202409,10375,하단역 3,26380,사하구,143.0,8.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25619,23005,102.5
202309,9261,왕십리역_1,11200,성동구,68.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59776,59776,369.129
202303,10364,간성시장 상권,51820,고성군,34.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202308,9272,잠실역,11710,송파구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2117726,0,15273.559
202307,10124,연수2동_2,28185,연수구,120.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33901,33901,79.386
202212,9993,덕소초등학교앞,41360,남양주시,37.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43461,41906,64.279
202311,10170,둔산2동_4,30170,서구,67.0,5.0,16.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,20.0,1.0,710886,516838,1679.145
202309,10361,청도읍,47820,청도군,230.0,23.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2005,2005,137.193
202409,9384,경동시장_2,11230,동대문구,138.0,20.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,87934,42185,528.022
202303,9997,평내동주민센터,41360,남양주시,102.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231298,200886,460.627
202312,9637,산격2동_2,27230,북구,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,137809,137809,526.605
202303,10294,풍암동2,29140,서구,153.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30171,29427,79.741
202311,9698,남부동,47290,경산시,205.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39508,26486,238.137
202309,9821,중앙동_1,45111,전주시 완산구,185.0,77.0,47.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,106730,104879,1228.659
202410,9940,철산역,41210,광명시,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81.29
202309,9607,성당못역_2,27200,남구,90.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140,140,1.812
202306,9455,사직2동,26260,동래구,420.0,71.0,152.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,613693,567669,1780.071
202301,9600,고현시외버스터미널,48310,거제시,259.0,57.0,144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,253805,253805,979.274
202303,9544,남목1동,31170,동구,326.0,77.0,57.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,310056,308071,610.137
202308,9840,삼성동,45140,익산시,36.0,14.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45392,44487,314.132
202312,9158,용산 전자상가_5,11170,용산구,262.0,91.0,79.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,600694,406230,897.395
202301,9476,연산동역_5,26470,연제구,95.0,15.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,1673878,160182,2142.162
202402,10056,주엽역_2,41287,고양시 일산서구,25.0,4.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,309066,259629,1678.924
202405,9195,명동,11140,중구,416.0,216.0,118.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,29.0,2.0,4907281,4342876,7589.526
202409,10107,주안역_1,28177,미추홀구,293.0,27.0,20.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,21.0,0.0,330659,129604,1086.175
202303,9426,구원주역,42130,원주시,487.0,138.0,92.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,41.0,21.0,386240,337163,911.411
202303,9893,아주대삼거리_2,41117,수원시 영통구,159.0,23.0,29.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,103521,98438,355.928
202303,9510,당리역_1,26380,사하구,82.0,18.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,142327,87465,227.884
202207,10051,정발산역_5,41285,고양시 일산동구,14.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232262,123383,12874.655
202401,10019,장기사거리,41570,김포시,191.0,12.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,259660,183706,1767.481
202210,10233,태안읍_2,44825,태안군,103.0,25.0,39.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,89252,89252,391.539
202301,9235,국회의사당역_1,11560,영등포구,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1047266,472631,1575.248
202404,9281,논현역_3,11650,서초구,259.0,53.0,97.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1032352,937302,1890.73
202210,9517,남항동_1,26200,영도구,345.0,65.0,59.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,12.0,2.0,536353,470852,853.022
202402,10115,만수2동,28200,남동구,95.0,47.0,17.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,369119,369119,759.83
202211,10217,금산읍,44710,금산군,171.0,47.0,29.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,58069,46143,457.155
202306,9909,용인사거리_2,41461,용인시 처인구,284.0,88.0,103.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,14.0,1.0,589891,454960,2123.716
202212,9679,성주시외버스터미널,47840,성주군,200.0,87.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12978,12978,344.619
202408,10010,송우리시외버스터미널_2,41650,포천시,165.0,32.0,18.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,248028,237319,1425.588
202410,9300,신사역_2,11680,강남구,109.0,14.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26080,22962,480.495
202312,9715,금호1동,29140,서구,161.0,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,238194,216071,486.858
202401,9262,왕십리역_2,11200,성동구,101.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,882843,599716,859.581
202207,9917,평택시청_1,41220,평택시,34.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,358523,335367,1273.137
202307,9225,가산디지털단지역_1,11545,금천구,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037283,0,8476.878
202312,9811,삼천3동,52111,전주시 완산구,55.0,14.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202401,9457,온천장역,26260,동래구,524.0,120.0,141.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,55.0,26.0,4286886,1438001,4704.355
202307,9476,연산동역_5,26470,연제구,94.0,15.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,366388,127265,2110.522
202402,10196,태평동,30140,중구,264.0,36.0,56.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,9.0,2.0,438259,272956,545.606
202210,10212,쌍용동용암마을,44133,천안시 서북구,275.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55413,14402,338.261
202303,9835,도통동,45190,남원시,107.0,10.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,21876,21876,369.963
202212,10133,강화군청,28710,강화군,341.0,154.0,57.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,9.0,1.0,479723,461092,855.478
202208,9588,가야대학교 앞,48250,김해시,179.0,15.0,46.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,278022,228637,1773.884
202307,9291,선릉역_1,11680,강남구,41.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1693161,67470,4972.448
202307,9891,수원역,41115,수원시 팔달구,313.0,76.0,122.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,54.0,2.0,967669,914904,3545.414
202210,9482,경성대부경대역_3,26290,남구,21.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,295264,241858,717.601
202312,9859,고창공용버스터미널_1,52790,고창군,214.0,71.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0,0,0.0
202408,9795,중앙동,46150,순천시,147.0,66.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,90814,90744,163.545
202408,10360,모현동 2,52140,익산시,56.0,18.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,383713,359267,1337.025
202312,9409,중앙동,51150,강릉시,405.0,177.0,75.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,16.0,5.0,0,0,1437.09
202308,10055,주엽역_1,41287,고양시 일산서구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182,0,0.139
202303,9305,언주역_1,11680,강남구,61.0,8.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,806575,556197,996.425
202309,9469,거제1동_1,26470,연제구,142.0,8.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18792,18792,185.156
202301,9514,장림2동,26380,사하구,46.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,215.217
202310,10219,논산시네마,44230,논산시,371.0,249.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,33596,21293,291.748
202309,9414,속초먹거리단지,51210,속초시,18.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12954,4602,71.025
202301,9884,장안문로터리_2,41111,수원시 장안구,96.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,616023,254870,1379.17
202212,9520,남항동_4,26200,영도구,581.0,99.0,87.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,16.0,12.0,551642,404559,861.009
202310,9629,동대구역,27140,동구,252.0,23.0,88.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,48.0,3.0,995656,820223,3642.162
202303,9476,연산동역_5,26470,연제구,95.0,15.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,846881,157950,1736.443
202311,9510,당리역_1,26380,사하구,82.0,18.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,77665,49130,219.303
202207,9987,청평시외버스터미널,41820,가평군,73.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15593,15367,161.499
202401,9855,수송동롯데마트_1,52130,군산시,116.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7202,7202,71.244
202311,9247,영등포유통상가,11560,영등포구,104.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,516125,294324,523.42
202210,9701,진량읍,47290,경산시,361.0,62.0,127.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,99519,82836,851.659
202312,9867,수원버스터미널,41113,수원시 권선구,65.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,726037,724667,1545.505
202407,9328,학동역_1,11680,강남구,132.0,22.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160361,61404,798.2
202210,10239,광혜원면,43750,진천군,88.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,12859,12859,329.74
202404,9555,울산대공원정문,31140,남구,129.0,27.0,53.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,529923,244869,639.68
202308,9412,거진종합터미널,51820,고성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202210,9330,학동역_3,11680,강남구,91.0,17.0,43.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,287309,228054,1439.848
202301,9352,교대역_2,11650,서초구,179.0,21.0,62.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2359154,889226,2631.806
202310,9397,인제읍,51810,인제군,287.0,57.0,72.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,3.0,0,0,453.622
202409,9952,곤지암시외버스터미널,41610,광주시,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.612
202307,10272,보은읍,43720,보은군,431.0,156.0,53.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,0,0,645.512
202210,9420,남원주중학교,42130,원주시,135.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064,105,20.348
202303,9460,부전역_2,26230,부산진구,47.0,18.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,203848,106199,662.212
202307,9448,엄궁동,26530,사상구,35.0,1.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,283894,258623,1249.225
202210,9292,선릉역_2,11680,강남구,258.0,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2127374,665267,4395.465
202408,9497,장산역_2,26350,해운대구,187.0,32.0,99.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1418473,1298888,6037.007
202308,10233,태안읍_2,44825,태안군,57.0,8.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56091,56091,135.44
202310,9161,한남오거리,11170,용산구,74.0,21.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307471,302840,647.531
202301,9949,정왕동옥구상가,41390,시흥시,72.0,11.0,42.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,8.0,1.0,570121,528676,2220.65
202409,9288,삼성역_1,11680,강남구,107.0,8.0,26.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,344480,37868,1116.488
202311,10243,공구상가,43113,청주시 흥덕구,38.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26446,26446,135.964
202303,9380,노원역_3,11350,노원구,139.0,53.0,62.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2291120,1991926,3595.997
202301,9794,왕조2동_2,46150,순천시,85.0,9.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118450,62983,533.354
202402,10179,노은2동_1,30200,유성구,165.0,12.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,271854,233660,1124.554
202308,9773,중앙동_1,46130,여수시,19.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,197.204
202303,9242,영등포구청역,11560,영등포구,187.0,73.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,583186,457853,690.021
202403,9142,마포역_2,11440,마포구,52.0,12.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3776648,443925,3115.177
202409,10162,동춘당공원,30230,대덕구,74.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,47,21.811
202311,10139,계산역,28245,계양구,99.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158623,158623,1006.43
202407,10372,동아대부민캠퍼스,26140,서구,313.0,40.0,59.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,380013,103101,956.887
202301,9245,영등포역_2,11560,영등포구,260.0,92.0,79.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,43.0,8.0,2868178,2418052,3554.008
202303,10243,공구상가,43113,청주시 흥덕구,38.0,2.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32621,32621,197.707
202406,9374,미아사거리역_1,11305,강북구,140.0,39.0,45.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,16.0,1.0,737061,736599,1935.597
202409,10206,성정2동,44133,천안시 서북구,176.0,17.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173217,32912,528.414
202403,9696,효자동_1,47111,포항시 남구,357.0,59.0,39.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,402293,242327,523.186
202310,9706,안강읍_2,47130,경주시,226.0,74.0,41.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,1.0,32916,32916,301.063
202405,9154,용산 전자상가_1,11170,용산구,14.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3914011,3791139,8202.831
202301,10185,신성동,30200,유성구,534.0,18.0,77.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,565136,506594,608.302
202409,9181,종로5가역_2,11110,종로구,430.0,228.0,141.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,3.0,736431,611932,2578.287
202402,10211,쌍용동먹자골목,44133,천안시 서북구,259.0,66.0,97.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,510654,429460,1138.573
202303,10161,동암역_1,28237,부평구,42.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,151730,90021,221.566
202301,10329,홍성명동상점가,44800,홍성군,102.0,50.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,503.234
202303,9619,칠성시장역,27230,북구,247.0,141.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0,0,308.749
202410,9176,종각역 젊음의거리,11110,종로구,46.0,13.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1101732,148131,2770.672
202303,9481,경성대부경대역_2,26290,남구,483.0,36.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428425,842789,2159.672
202210,9737,문흥1동,29170,북구,75.0,14.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,136432,128932,662.648
202306,9399,신철원터미널,51780,철원군,353.0,84.0,63.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0,0,433.923
202307,9708,황성동,47130,경주시,106.0,20.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55182,54182,428.678
202208,9393,신설동역_2,11230,동대문구,88.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,353096,289991,1200.393
202311,9754,장미의거리,46110,목포시,143.0,62.0,68.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143655,143655,750.742
202401,9470,연산9동_1,26470,연제구,127.0,26.0,26.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,99962,98237,351.461
202301,9617,신당동,27290,달서구,180.0,39.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,29.0,9.0,1547357,1348433,2197.036
202403,10108,주안역_2,28177,미추홀구,177.0,21.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,1940508,911040,1673.002
202207,9440,화명역_1,26320,북구,31.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,440754,275532,2057.496
202308,10009,송우리시외버스터미널_1,41650,포천시,18.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,581,128.601
202301,9711,경산시외버스터미널,47290,경산시,45.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23993,23993,314.458
202301,9780,도양읍,46770,고흥군,190.0,93.0,35.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0,0,641.947
202303,9903,쥬네브썬월드,41463,용인시 기흥구,321.0,16.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,904776,753824,3000.956
202403,10035,고양시청_1,41281,고양시 덕양구,49.0,16.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,685709,293378,978.696
202312,9882,장안구청,41111,수원시 장안구,114.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,444844,444844,1160.277
202301,9782,광양읍_1,46230,광양시,241.0,30.0,90.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,56600,56600,490.268
202404,10137,계산4동_1,28245,계양구,36.0,12.0,11.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,902031,601723,2306.585
202303,10182,온천1동_2,30200,유성구,87.0,14.0,31.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,18.0,8.0,1451330,475744,2476.166
202404,9509,다대1동,26380,사하구,100.0,22.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129580,119779,363.292
202303,10360,모현동 2,45140,익산시,56.0,18.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,246123,230653,752.496
202301,9445,사상역_2,26530,사상구,206.0,23.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,982450,626807,1955.645
202404,9802,고마로,50110,제주시,17.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,177.589
202404,9329,학동역_2,11680,강남구,37.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,287642,10344,473.957
202402,10052,대화역_1,41287,고양시 일산서구,18.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,480116,389724,1129.975
202207,9870,경희대학교국제캠퍼스,41117,수원시 영통구,88.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167117,100837,654.973
202303,9603,강구안,48220,통영시,896.0,360.0,147.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,58.0,26.0,74634,61327,1630.608
202408,9486,광안리,26500,수영구,213.0,30.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,1.0,1071242,735571,5173.944
202408,10091,호수동상점가,41273,안산시 단원구,43.0,9.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,160520,149643,3487.085
202308,10362,설악로데오거리 상권,51210,속초시,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.122
202311,10247,상당구청,43114,청주시 청원구,174.0,33.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,163355,55640,450.271
202303,10133,강화군청,28710,강화군,342.0,155.0,57.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,9.0,1.0,356553,346139,726.835
202308,10106,주안6동,28177,미추홀구,91.0,8.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5727,5727,37.86
202210,9716,서부농수산물도매시장,29140,서구,55.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,42601,42601,1775.41
202307,9217,구로기계공구상_1,11530,구로구,11.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62362,8267,489.512
202210,9615,성서산업단지역_2,27290,달서구,40.0,9.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,284260,222877,1264.901
202404,10148,부평역_2,28237,부평구,166.0,27.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,1.0,1266063,1172601,2178.316
202212,10305,명지1동(명지국제신도시-1),26440,강서구,165.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164133,953,1065.46
202301,10375,하단역 3,26380,사하구,88.0,14.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,596843,363008,831.978
202210,9465,서면역_5,26230,부산진구,629.0,242.0,144.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,33.0,11.0,561664,418673,3363.202
202410,10184,궁동,30200,유성구,118.0,11.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,156080,113327,1280.896
202303,9957,미금역_4,41135,성남시 분당구,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233771,57558,1033.469
202301,9296,선정릉역_2,11680,강남구,230.0,19.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1091065,580584,1766.301
202311,9502,범일동역_3,26230,부산진구,362.0,82.0,79.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,1.0,839424,418770,2090.453
202307,10357,용산동,43130,충주시,40.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27083,26776,276.606
202303,10116,만수6동_1,28200,남동구,63.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100209,100209,441.715
202301,9417,영월경찰서,42750,영월군,490.0,138.0,88.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,7.0,11.0,313936,78425,1648.4
202311,9615,성서산업단지역_2,27290,달서구,41.0,11.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,242576,187873,1133.781
202407,9239,문래동 주민센터,11560,영등포구,15.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1929933,0,3258.493
202309,9838,남중동_1,45140,익산시,34.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889,889,26.108
202408,9927,동탄센트럴파크_2,41590,화성시,468.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,241004,133134,1205.79
202407,9349,강남역_2,11650,서초구,119.0,25.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2026333,1237971,10288.679
202309,9950,정왕시장,41390,시흥시,171.0,15.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127152,120532,268.775
202406,9538,야음장생포동,31140,남구,72.0,24.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,56230,51875,245.328
202405,9258,군자역,11215,광진구,188.0,28.0,46.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,569455,430269,954.454
202405,10106,주안6동,28177,미추홀구,191.0,48.0,51.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,23.0,7.0,392544,310555,933.86
